Timestamp;DI-001;DI-002;DI-003;DI-004;DI-005;DI-006;DI-007;DI-008;DI-009;DI-010;DI-011;DI-012;Hum.;Pres.;Temp.
2025-11-11 07:00:00;12632.384615384615;24682;12750.583333333334;24675.833333333332;11879.75;24647.333333333332;11246.181818181818;24669.25;2817;24621;12408.42857142857;24645.8125;44.5142857142857;1008.9814285714289;22.53714285714286
2025-11-11 09:00:00;12632.785714285714;24681.909090909092;12752.666666666666;24675.076923076922;11883.42857142857;24647.733333333334;11247;24669.222222222223;2817;24620.866666666665;12412.1;24646.222222222223;41.21666666666666;1008.6508333333335;26.640833333333337
2025-11-11 11:00:00;12632.461538461539;24681.166666666668;12754;24676;11884.555555555555;24647.923076923078;11248.083333333334;24668.363636363636;2817;24620.272727272728;12414.5;24646.333333333332;36.23333333333333;1007.455;31.279999999999998
2025-11-11 13:00:00;12632.916666666666;24681.833333333332;12753.923076923076;24676.18181818182;11884.181818181818;24647.076923076922;11248.384615384615;24669.3;2817;24620.545454545456;12415.4;24646;30.71666666666667;1005.0391666666665;35.87083333333333
2025-11-11 15:00:00;12633;24681.777777777777;12753.727272727272;24676.916666666668;11883;24647.81818181818;11249.1;24669.7;2817;24621.272727272728;12414.545454545454;24646.5;28.972727272727276;1003.3418181818182;37.737272727272725
2025-11-11 17:00:00;12633.111111111111;24682;12752.333333333334;24678;11881;24648;11248.416666666666;24670.8;2817;24621.81818181818;12412;24647;30.759999999999998;1002.5039999999999;36.842999999999996
2025-11-11 19:00:00;12634;24682.2;12751.2;24679.8;11880;24648.333333333332;11248.5;24670.5;2817;24622;12411.333333333334;24647.833333333332;31.9;1002.365;35.935
2025-11-11 21:00:00;12634.25;24682.2;12749.833333333334;24677;11878;24648.2;;24669.25;2817;24621;12409.5;24646.714285714286;38.15;1003.9549999999999;31.964999999999996
2025-11-11 23:00:00;12634;24682.428571428572;12749;24676.75;11877.222222222223;24648;11247;24669.666666666668;2817;24621.833333333332;12408.5;24646.090909090908;41.256249999999994;1004.7518749999999;30.803749999999994
2025-11-12 01:00:00;12633.285714285714;24682.833333333332;12749.3;24676.583333333332;11878.818181818182;24647;11247.23076923077;24669.846153846152;2817;24622;12408.90909090909;24646;44.03333333333333;1005.2577777777777;29.82444444444444
2025-11-12 03:00:00;12633;24682.4;12750;24676.916666666668;11878.714285714286;24647;11246.285714285714;24668.833333333332;2817;24620.666666666668;12408.625;24645.7;46.714285714285715;1004.8728571428571;28.48
2025-11-12 05:00:00;12632.8;24682;12749.5;24676.23076923077;11878.1;24647.583333333332;11247;24668.7;2817;24620;12408;24645.5625;49.699999999999996;1005.5436363636363;26.84363636363636
2025-11-12 07:00:00;12633;24682;12749.538461538461;24676;11878.857142857143;24647.727272727272;11246.25;24667.875;2817;24620.090909090908;12408.555555555555;24645.615384615383;50.4;1007.0799999999999;27.284000000000002
2025-11-12 09:00:00;12633.2;24682;12751;24676.2;11881.5;24647.4;11247;24668;2817;24620;12411;24645.14285714286;47.7125;1007.0349999999999;29.670000000000005
2025-11-25 09:00:00;;24682;;24676;11883;;;24668;;24620;;;41;1007.12;31.8
2025-11-25 11:00:00;12633;24681.727272727272;12753.555555555555;24676;11885.076923076924;24647.85714285714;11248.76923076923;24667.85714285714;2817;24620.5;12415.214285714286;24647.25;37.67142857142857;1006.8100000000002;34.43928571428571
2025-11-25 13:00:00;12633.181818181818;24682.625;12754.25;24677.875;11885.25;24648.333333333332;11249.818181818182;24669.363636363636;2817;24620.8;12416.307692307691;24647.14285714286;27.8;1005.6700000000001;39.24333333333334
