Timestamp;DI-001;DI-002;DI-003;DI-004;DI-005;DI-006;DI-007;DI-008;DI-009;DI-010;DI-011;DI-012;Hum.;Pres.;Temp.
2025-03-01 13:00:00;6321.105263157895;24700.8;11915.458333333334;28925.105263157893;11878.636363636364;28597.625;11224.7;6258.388888888889;12628.827586206897;24635.25;8560.588235294117;-11934;;;
2025-03-01 15:00:00;6322.090909090909;24699.166666666668;11910.85;29373.88888888889;11879.238095238095;28593.615384615383;11470.545454545454;8100.090909090909;7869.233333333334;24636.375;8480.095238095239;28620.5;;;
2025-03-01 17:00:00;6399.523809523809;24699.684210526317;11914.619047619048;29377.863636363636;11876.684210526315;29256;11221.45;4700.913043478261;11810.333333333334;24638.35;7741.190476190476;28627;;;
2025-03-01 19:00:00;6749.666666666667;24700.227272727272;11916;28965.117647058825;11875.473684210527;28795.75;11224.25;4700.333333333333;12623.916666666666;24637.714285714286;7741.263157894737;-17006.333333333332;;;
2025-03-01 21:00:00;7139;24700.782608695652;11919.777777777777;28618.63157894737;11876.529411764706;28597.81818181818;11225.565217391304;4700.454545454545;12624.5;24636.2;7741.277777777777;-32212.454545454544;;;
2025-03-01 23:00:00;7139.4;24700.904761904763;11922.3;9162.12;11876.21052631579;28598.363636363636;11227.142857142857;4700.909090909091;8782;24636.666666666668;7741.545454545455;-32209.666666666668;;;
2025-03-02 01:00:00;7443.611111111111;24655.38888888889;11923.391304347826;-32217.333333333332;11876.6;28603.5;11226.875;4700.5;8899.964285714286;24635.470588235294;7741.5;-32208.23076923077;;;
2025-03-02 03:00:00;7138;23976.5;11923.57142857143;-32214.809523809523;11877.307692307691;28602.88888888889;11227.736842105263;4699.571428571428;7134.923076923077;24633.95;7741.833333333333;-32208.69230769231;;;
2025-03-02 05:00:00;6483.6;24077.58823529412;12578.6;-32213.190476190477;11876;28603;11225.944444444445;4699.857142857143;7134.863636363636;24634.882352941175;7742;-32207.5;;;
2025-03-02 07:00:00;6456.25;23886.363636363636;12743.615384615385;-32211.916666666668;11876.307692307691;28603.454545454544;11226.09090909091;4699;8402.307692307691;24635.416666666668;7742.083333333333;-32206.53846153846;;;
2025-03-02 09:00:00;6635.153846153846;23955.166666666668;12540.083333333334;-32211.846153846152;11877.461538461539;28602.166666666668;11226.916666666666;4699.538461538462;12627.181818181818;24635.75;7810.166666666667;-32205.81818181818;;;
2025-03-02 11:00:00;6321.1;24700.636363636364;12059.333333333334;-22073.666666666668;11881.454545454546;28603.909090909092;11227.727272727272;4699.692307692308;12629.692307692309;24634.583333333332;8423.416666666666;-32205.583333333332;;;
2025-03-02 13:00:00;6383.692307692308;24699.636363636364;11904.583333333334;28998.75;11882.307692307691;28602.5;11677.666666666666;5868.166666666667;12630.833333333334;24635.833333333332;8424.25;-17006.583333333332;;;
2025-03-02 15:00:00;6385.153846153846;24699.076923076922;11898.727272727272;29371.416666666668;11882;29002.666666666668;15793.916666666666;9375.09090909091;10800;24636.5;8561.083333333334;28194.5;;;
2025-03-02 17:00:00;7141.75;24699.53846153846;11908.357142857143;29367.75;11879.833333333334;28797.5;16707.066666666666;9375.916666666666;9882;24642;8424;27195.384615384617;;;
2025-03-02 19:00:00;10807.666666666666;24697.909090909092;11908.416666666666;29367.923076923078;11876.714285714286;28889.727272727272;1842.2307692307693;9376.083333333334;12624.333333333334;24642.416666666668;7743.636363636364;29355.333333333332;;;
2025-03-02 21:00:00;6576.692307692308;24699.083333333332;11912.833333333334;29372.090909090908;11875.833333333334;29203.166666666668;11681.583333333334;9375.818181818182;12623.833333333334;24641.545454545456;7741.5;29379.090909090908;;;
2025-03-02 23:00:00;6322.090909090909;24700;11914.916666666666;29380.833333333332;11876.333333333334;29404;11225.818181818182;9375.583333333334;12623.75;24636.25;7740.583333333333;28615.666666666668;;;
2025-03-03 01:00:00;6321.333333333333;24699.916666666668;11919.833333333334;28929.928571428572;11875.90909090909;28663;11225.23076923077;4700.692307692308;12624.916666666666;24634.75;7742.5;-11935.166666666666;;;
2025-03-03 03:00:00;6321.25;24699.363636363636;11922.09090909091;28615.272727272728;11876.916666666666;28603.083333333332;11224.75;5870.083333333333;12125.818181818182;24636.363636363636;7742.363636363636;-32215.090909090908;;;
2025-03-03 05:00:00;6321.363636363636;24699;11921.785714285714;28630.5;11876.25;28601.25;11227.454545454546;5090.25;8507.666666666666;24636.785714285714;7740.5;-32213.083333333332;;;
2025-03-03 07:00:00;6321.105263157895;24699.277777777777;11922;-13203.9375;11876.357142857143;28600.75;11225.941176470587;4700.090909090909;7135.125;24635.470588235294;7786.611111111111;-32210.846153846152;;;
2025-03-03 09:00:00;6399.0952380952385;24699.722222222223;11921.473684210527;-11936.066666666668;11878.857142857143;28602.35;11225;4700.166666666667;11879.818181818182;24633.846153846152;8555.944444444445;-32206;;;
2025-03-03 11:00:00;6320.75;24698.666666666668;11911.263157894737;29066.727272727272;11882.047619047618;28602.68181818182;9196.695652173914;8295.384615384615;12629.76923076923;24633.310344827587;8559.416666666666;-32207.428571428572;;;
2025-03-03 13:00:00;6322.5;24697.863636363636;7767.2;29373.176470588234;11883.470588235294;28627.74074074074;-11625.35;9015.538461538461;12153.782608695652;24635.4;8413.40909090909;13848;;;
2025-03-03 15:00:00;6992.227272727273;24698.7;11399.863636363636;29368.05;11880.695652173914;29135.5;-3020.5833333333335;9375.4;7529.892857142857;24640.736842105263;7746.478260869565;28994.615384615383;;;
2025-03-03 17:00:00;9893.944444444445;24699.136363636364;11907.3;29364.38888888889;11879.95;29224.444444444445;-1777.2941176470588;9377.4;12626.90909090909;28470.5;7745;29357.571428571428;;;
