Timestamp;DI-001;DI-002;DI-003;DI-004;DI-005;DI-006;DI-007;DI-008;DI-009;DI-010;DI-011;DI-012;Hum.;Pres.;Temp.
2025-12-04 13:00:00;12634;;12753;;11885;24649;;;;24622;;24648;;;
2025-12-18 15:00:00;12633.666666666666;24683;12754;24680;79.71428571428571;517.5;11250.2;24670.8;2817;24622;12415.666666666666;24647.333333333332;23.3;1003.6875;40.019999999999996
2025-12-18 17:00:00;12633.583333333334;24683.25;12753.833333333334;24677.88888888889;81;519.7777777777778;11250.272727272728;24671.18181818182;2817;24622.81818181818;12413.416666666666;24648.25;21.630000000000003;1002.8149999999999;41.534
2025-12-18 19:00:00;12633.9;24683.833333333332;12752.09090909091;24678.777777777777;81.73333333333333;519.7272727272727;11249.375;24672;2817;24623.727272727272;12411.916666666666;24649.090909090908;22.246153846153845;1002.5715384615385;40.705384615384624
2025-12-18 21:00:00;12633.545454545454;24683.285714285714;12749.8;24678.222222222223;81.78571428571429;518.75;11249.625;24671.625;2817;24623;12409.333333333334;24648;27.062499999999996;1003.255;36.47
2025-12-18 23:00:00;12633.92857142857;24683;12747.916666666666;24677.428571428572;81.45454545454545;517.875;11247.5;24672.176470588234;2817;24622.11111111111;12408.25;24647.35714285714;30.622222222222224;1004.2183333333334;33.779444444444444
2025-12-19 01:00:00;12633.5;24683.5;12748;24677;80.25;518.2857142857143;11247.181818181818;24671.333333333332;2817;24621.352941176472;12408.2;24646.5;35.25;1004.17375;30.55625
2025-12-19 03:00:00;12632;24683.5;12747.666666666666;24677;80;517.2307692307693;11247.083333333334;24670.615384615383;2817;24621.9;12408;24646.363636363636;39.08461538461538;1004.0184615384613;28.72153846153846
2025-12-19 05:00:00;12632.133333333333;24682.866666666665;12748.23076923077;24677;80;516.8;11246.1;24671;2817;24621.25;12408.07142857143;24646.35714285714;41.52307692307692;1004.6415384615383;27.65461538461539
2025-12-19 07:00:00;12632.6;24682.090909090908;12748.416666666666;24676.909090909092;79.66666666666667;517.5555555555555;11246.3;24670.1;2817;24620.071428571428;12408.545454545454;24646.545454545456;41.37142857142857;1005.5335714285712;28.706428571428575
